Note ID	type	de_article	de_word_short	en_word	de_word_full	de_sentence	en_sentence	notes	audio_de_word	audio_de_sentence	tags
B13513	noun	der	Sänger, Sängerin	singer	der Sänger, - <br>die Sängerin, -nen	Wie findest du diesen Sänger? ? Ich finde seine Stimme toll.	What do you think of this singer? ? I think his voice is great.		[sound:word_B13663.mp3]	 [sound:googletts-98a913e6-aaf20495-1e481334-d964ac23-f3d102eb.mp3]	B1_goethe_noun
B13514	other		mündlich	oral	mündlich	Die mündliche Prüfung ist erst nächste Woche.	The oral exam is next week.		 [sound:googletts-56db69b4-31e0129c-b40a6a86-bf3741a9-8b8e2e3d.mp3]	 [sound:googletts-c6ef8826-212f5fca-33e03236-c07c618f-bbb667cb.mp3]	B1_goethe_other
B13515	other		neugierig	curious	neugierig	Die Nachbarn sind ziemlich neugierig.	The neighbors are quite curious.		 [sound:googletts-243087d9-ccf8d28f-3f69ad51-cc66a2e2-fb166066.mp3]	 [sound:googletts-e8feca3f-e36306e4-55bee2e0-d41d9de2-cb506895.mp3]	B1_goethe_other
B13516	noun	das	Fett	fat	das Fett, -e	Man soll nicht so viel Fett essen.	You shouldn&#x27;t eat so much fat.		[sound:word_B12529.mp3]	 [sound:googletts-e3778619-fd7f2ce6-aec10c03-7e2c8deb-1a931904.mp3]	B1_goethe_noun
B13517	other		fett	fat(ty)	fett	Die Wurst ist mir zu fett.	The sausage is too fatty for me.		 [sound:googletts-87c6fdcf-69e86982-b8336932-02a69f74-7d335dd1.mp3]	 [sound:googletts-7180a059-327878b6-164a4e72-6f957dda-90c20c2a.mp3]	B1_goethe_other
B13518	other		fett	fat(ty)	fett	Das ist aber eine fette Katze!	That&#x27;s one fat cat!		 [sound:googletts-87c6fdcf-69e86982-b8336932-02a69f74-7d335dd1.mp3]	 [sound:googletts-dc06fad9-864d7e66-6cd77c97-176e2b2a-d5905519.mp3]	B1_goethe_other
B13519	verb		kleben	to glue	kleben, klebt, klebte, hat geklebt	Die Briefmarke klebt nicht mehr.	The stamp no longer sticks.		 [sound:googletts-7807d03c-8d72f874-6b5088f6-c8aa77f6-cd176238.mp3]	 [sound:googletts-ce243cf0-39194433-67de9966-09f4ffd9-3ca2b391.mp3]	B1_goethe_verb
B13520	verb		kleben	to glue	kleben, klebt, klebte, hat geklebt	Ich klebe Ihnen ein Pflaster darauf.	I&#x27;ll put a plaster on it for you.		 [sound:googletts-7807d03c-8d72f874-6b5088f6-c8aa77f6-cd176238.mp3]	 [sound:googletts-319a783c-fa761011-d450ad15-43baf7cd-da19e1c8.mp3]	B1_goethe_verb
B13521	other		virtuell	virtual	virtuell	Auf dieser Website kann man an einer virtuellen Stadtrundfahrt teilnehmen.	You can take part in a virtual city tour on this website.		 [sound:googletts-1c57d2b5-69661991-718a94bd-67d40e96-c8c7eb94.mp3]	 [sound:googletts-074e939c-a80e2eab-c82f6c19-93e73a91-bcd70618.mp3]	B1_goethe_other
B13522	noun	der	Vorname	first name	der Vorname, -n	Mein Vorname ist Thomas.	My first name is Thomas.		[sound:word_B13703.mp3]	 [sound:googletts-3df8677b-8c5041ce-f9dae5ba-da4df686-0dceb88b.mp3]	B1_goethe_noun
B13523	noun	der	Familienname	family name	der Familienname, -n	Ludin ist mein Familienname.	Ludin is my family name.		[sound:word_B14468.mp3]	 [sound:googletts-c8a01e26-9b1e1514-8c30f8b2-9edc832c-994cd985.mp3]	B1_goethe_noun
B13524	noun	die	Zeitschrift	magazine	die Zeitschrift, -en	Diese Zeitschrift kaufe ich jede Woche.	I buy this magazine every week.		[sound:word_B13690.mp3]	 [sound:googletts-990ed483-7cab8062-9dc45d26-8099ecd3-26d867c7.mp3]	B1_goethe_noun
B13525	noun	das	Zeug/-zeug	stuff	das Zeug/-zeug	Was hast du mit meinen Sachen gemacht? – Ich habe dein ganzes Zeug in dein Zimmer getan.	What have you done with my things? - I put all your stuff in your room.		[sound:word_B11286.mp3]	 [sound:googletts-2cb32d2b-2dfa951f-758bc8bc-1d2933ad-4c6e5e20.mp3]	B1_goethe_noun
B13526	noun	das	Spielzeug	toy	das Spielzeug, -e	Zu Weihnachten wünschen sich die Kinder vor allem Spielzeug.	Children mainly want toys for Christmas.		[sound:word_B12910.mp3]	 [sound:googletts-6a2c9f88-68b8cafb-cf898cfe-129005bb-ed7c5470.mp3]	B1_goethe_noun
B13527	noun	das	Feuerzeug	lighter	das Feuerzeug, -e	Ist das Feuerzeug neu?	Is the lighter new?		[sound:word_B13712.mp3]	 [sound:googletts-ead2cd9e-cde2275e-d5bf2aed-56dd4b0f-e40863a0.mp3]	B1_goethe_noun
B13528	other		verheiratet	married	verheiratet	Mit wem sind Sie verheiratet?	Who are you married to?		 [sound:googletts-f18b3da4-043de62a-0fb38ede-b921eb9e-69591559.mp3]	 [sound:googletts-6d6c0c2b-db342c17-b42c73b9-3af02b68-74eb3228.mp3]	B1_goethe_other
B13529	other		verheiratet	married	verheiratet	Meine Eltern sind seit 30 Jahren verheiratet.	My parents have been married for 30 years.		 [sound:googletts-f18b3da4-043de62a-0fb38ede-b921eb9e-69591559.mp3]	 [sound:googletts-3457f580-f0e6ccec-e0dc87f1-4d051b40-de79a23d.mp3]	B1_goethe_other
B13530	other		erwachsen	grown-up, adult	erwachsen	Die Kinder sind schon fast erwachsen.	The children are almost grown up.		 [sound:googletts-f2cddfbf-6f4d5e92-3779d144-5de4f66a-4adc88e6.mp3]	 [sound:googletts-458e32fd-b72e1c3a-7b58b72d-2c6ad532-8c4dbf98.mp3]	B1_goethe_other
B13531	other		erwachsen	grown-up, adult	erwachsen	Wir haben zwei erwachsene Töchter.	We have two grown-up daughters.		 [sound:googletts-f2cddfbf-6f4d5e92-3779d144-5de4f66a-4adc88e6.mp3]	 [sound:googletts-a12cc630-12e8a6aa-a2626641-8ed4da51-f9931611.mp3]	B1_goethe_other
B13532	other		Öko- (ökologisch)	eco(logical)	Öko- (ökologisch)	z.B. Ökoladen, Ökostrom, ökologischer Anbau	e.g. organic store, green electricity, organic farming		 [sound:googletts-2e888621-3dad463d-f4692c5c-d26aee15-285ffbfc.mp3]	 [sound:googletts-54c245eb-f560549d-a07dcebd-378632bf-ba4cfac6.mp3]	B1_goethe_other
B13533	noun	der	Tipp	tip	der Tipp, -s	Kannst du mir einen Tipp geben? Wo finde ich billige Möbel?	Can you give me a tip? Where can I find cheap furniture?		[sound:word_B12777.mp3]	 [sound:googletts-578c4477-68cecb97-3f7356b4-d07880d3-5aec9483.mp3]	B1_goethe_noun
B13534	noun	die	Aufforderung	request	die Aufforderung, -en	Sie erhalten eine Aufforderung, den Betrag bis Juni zu zahlen.	You will receive a request to pay the amount by June.		[sound:word_B14349.mp3]	 [sound:googletts-f2c66de0-ff10f14b-673934b2-3137c583-7ca64d90.mp3]	B1_goethe_noun
B13535	verb		auffordern	to ask, prompt	auffordern, fordert auf, forderte auf, hat aufgefordert	Sie forderte mich auf, meine Meinung zu sagen.	She asked me to speak my mind.		 [sound:googletts-6f13c3fa-9cf2a38c-3ef06f32-2bebe3a6-796d0284.mp3]	 [sound:googletts-4a108222-f37902da-e0466454-dece4071-0d751fe2.mp3]	B1_goethe_verb
B13536	verb		auffordern	to ask, prompt	auffordern, fordert auf, forderte auf, hat aufgefordert	Er fordert sie zum Tanz auf.	He asks them to dance.		 [sound:googletts-6f13c3fa-9cf2a38c-3ef06f32-2bebe3a6-796d0284.mp3]	 [sound:googletts-eae9de5b-f2a04414-6db2cc6f-75263c05-57f639be.mp3]	B1_goethe_verb
B13537	noun	der	Hügel	hill	der Hügel, -	Auf diesem Hügel machen wir eine Pause.	We take a break on this hill.		[sound:word_B12993.mp3]	 [sound:googletts-2ca97636-f0cd0702-d7398488-ad105f54-f1d0728d.mp3]	B1_goethe_noun
B13538	noun	das	Tempo	speed	das Tempo, -s	Hier darfst du nur Tempo 30 fahren.	You are only allowed to drive at 30 km/h here.		[sound:word_B13010.mp3]	 [sound:googletts-eb0006c1-f022ecc5-2051c764-26ca029b-dad46f34.mp3]	B1_goethe_noun
B13539	noun	das	Tempo	speed	das Tempo, -s	Achtung, hier ist eine Tempo-30-Zone!	Attention, this is a 30 km/h zone!		[sound:word_B13011.mp3]	 [sound:googletts-42651f5e-3e46c957-421a3f6e-b2f240b8-bbfb2d95.mp3]	B1_goethe_noun
B13540	other		wunderschön	beautiful	wunderschön	Wir haben einen Ausflug gemacht. Es war wunderschön.	We went on an excursion. It was wonderful.		 [sound:googletts-7a33b56b-3ec122a4-0b976f48-81bf53a6-4c2aa526.mp3]	 [sound:googletts-429d7043-ff28b1f3-9e778e41-d2d1c267-5350c144.mp3]	B1_goethe_other
B13541	other		wunderschön	beautiful	wunderschön	Ich habe mir ein wunderschönes Kleid gekauft.	I bought myself a beautiful dress.		 [sound:googletts-7a33b56b-3ec122a4-0b976f48-81bf53a6-4c2aa526.mp3]	 [sound:googletts-ef486b26-47a905d0-c2939a50-0dfe5935-29f1aa81.mp3]	B1_goethe_other
B13542	verb		grüßen	to greet	grüßen, grüßt, grüßte, hat gegrüßt	Wer war die Frau, die du eben gegrüßt hast?	Who was the woman you just greeted?		 [sound:googletts-74bb143d-64e5a9b1-e273a040-712ee4d0-78e3cb4a.mp3]	 [sound:googletts-f95f4eff-10edba5b-d136de2b-fd2497aa-761b2a0d.mp3]	B1_goethe_verb
B13543	verb		grüßen	to greet	grüßen, grüßt, grüßte, hat gegrüßt	Ich soll Sie von Frau Meier grüßen.	Mrs. Meier sent her regards.		 [sound:googletts-74bb143d-64e5a9b1-e273a040-712ee4d0-78e3cb4a.mp3]	 [sound:googletts-8b9c868e-c28ead99-10459e9d-76ceb53b-5268454f.mp3]	B1_goethe_verb
B13544	other		Groß-	grand-	Groß-	z.B. die Großeltern, die Großmutter, der Großvater	e.g. the grandparents, the grandmother, the grandfather		 [sound:googletts-77d564cb-2c6bc84f-7916b992-4736a5f8-4f68b6aa.mp3]	 [sound:googletts-f9e20b30-0aa5386e-ef0e8d33-69a22525-d1a46299.mp3]	B1_goethe_other
B13545	other		geheim	secret	geheim	Das ist geheim. Du darfst es niemandem sagen.	This is secret. You can&#x27;t tell anyone.		 [sound:googletts-63fa7a1b-a96485e0-fdbd5a3d-525f4f53-71bf0ab0.mp3]	 [sound:googletts-7085aad2-c237935c-cf88dd9c-6e4853a6-ed9afd74.mp3]	B1_goethe_other
B13546	other		rechtzeitig	on time	rechtzeitig	Bitte weck mich rechtzeitig. Ich muss pünktlich sein.	Please wake me up on time. I have to be on time.		 [sound:googletts-cf44e2be-7bb43ac3-19576f44-029954c8-f686ed23.mp3]	 [sound:googletts-c08ddbd2-e57ced1a-e6af14c3-6a44c8e0-747bcb24.mp3]	B1_goethe_other
B13547	other		anwesend	present	anwesend	Bei dem Treffen waren alle Mitglieder anwesend.	All members were present at the meeting.		 [sound:googletts-b77fe742-cea76cf9-31fa3156-d1c98fe7-948ead99.mp3]	 [sound:googletts-fcafbff2-b2b2dca8-a69955ba-e0cedcf7-fd63181f.mp3]	B1_goethe_other
B13548	other		nass	wet	nass	Es hat schrecklich geregnet. Ich bin ganz nass geworden.	It rained terribly. I got all wet.		 [sound:googletts-eae85427-07ae9d6b-4411e3c1-8f3713a3-0ca02fd3.mp3]	 [sound:googletts-24e61504-14b161d7-d2755382-8ce2e354-31966d6d.mp3]	B1_goethe_other
B13549	other		nass	wet	nass	Geh nicht mit den nassen Schuhen ins Wohnzimmer.	Don&#x27;t go into the living room with wet shoes.		 [sound:googletts-eae85427-07ae9d6b-4411e3c1-8f3713a3-0ca02fd3.mp3]	 [sound:googletts-c074b634-8c1dac7d-0f0b3c89-d9371cbf-36e93762.mp3]	B1_goethe_other
B13550	noun	der	Turm	tower	der Turm, ¨-e	Kommen Sie auf den Turm, von hier sieht man die ganze Stadt.	Come up to the tower, from here you can see the whole city.		[sound:word_B13160.mp3]	 [sound:googletts-b5a2932a-92ce8515-ac7d57bc-44648d37-621c6c1f.mp3]	B1_goethe_noun
B13551	noun	das	Gewissen	conscience	das Gewissen (Sg.)	Ich habe deinen Geburtstag vergessen. Ich habe ein ganz schlechtes Gewissen.	I forgot your birthday. I have a very guilty conscience.		[sound:word_B11955.mp3]	 [sound:googletts-debcffa4-2ca5b0c3-c4c6ea18-f7d2e7b8-ece4c53a.mp3]	B1_goethe_noun
B13552	other		intelligent	intelligent	intelligent	Maria ist sehr intelligent. Sie kann sehr gut rechnen.	Maria is very intelligent. She is very good at math.		 [sound:googletts-f6e29949-be79c0a2-8e99fcd6-08e20608-854b9330.mp3]	 [sound:googletts-cc5f50a2-4895ba80-9f119da5-15162d46-05b3a028.mp3]	B1_goethe_other
B13553	verb		stehlen	to steal	stehlen, stiehlt, stahl, hat gestohlen	Gestern hat mir jemand im Zug meine Uhr gestohlen.	Yesterday someone stole my watch on the train.		 [sound:googletts-19cab650-efa5e1f2-1fbeadb8-92fa3e45-a244e539.mp3]	 [sound:googletts-83fe3f29-56794453-3e781501-a113f39f-90755f62.mp3]	B1_goethe_verb
B13554	verb		betreuen	to look after sb., supervise	betreuen, betreut, betreute, hat betreut	Wer betreut bei Ihnen die Kinder?	Who looks after your children?		 [sound:googletts-d88ef762-cdde92dc-4f5e6da3-29d82978-0a3f3711.mp3]	 [sound:googletts-2e9cc36b-a053c5d6-28a97d9a-d5d08693-15b14401.mp3]	B1_goethe_verb
B13555	noun	der	Export	export	der Export, -e	Hier ist die Firma Schulz, Import und Export.	This is the company Schulz, Import and Export.		[sound:word_B14518.mp3]	 [sound:googletts-822f2f65-6bbfaf8b-c762ed03-15866411-0448eef5.mp3]	B1_goethe_noun
B13556	noun	der	Export	export	der Export, -e	Sonja arbeitet in der Exportabteilung.	Sonja works in the export department.		[sound:word_B14519.mp3]	 [sound:googletts-d2691b85-7d3178e7-f919c69b-947711d6-9c77f719.mp3]	B1_goethe_noun
B13557	noun	die	Fantasie/Phantasie	imagination, fantasy	die Fantasie/Phantasie, -n	Mein Sohn malt sehr gut. Er hat viel Fantasie.	My son draws very well. He has a lot of imagination.		[sound:word_B12730.mp3]	 [sound:googletts-55aed316-777470f2-9e7745ea-e21503b3-717ad100.mp3]	B1_goethe_noun
B13558	noun	die	Phantasie/Fantasie	fantasy, imagination	die Phantasie/Fantasie, -n	Mein Sohn malt sehr gut. Er hat viel Phantasie.	My son draws very well. He has a lot of imagination.		[sound:word_B13907.mp3]	 [sound:googletts-24affc21-f78823df-3c7b1cfc-d44f8b24-e8ff2553.mp3]	B1_goethe_noun
B13559	noun	der	Verbrecher, Verbrecherin	criminal	der Verbrecher, - <br>die Verbrecherin, -nen	Die Polizei hat den Verbrecher verhaftet.	The police have arrested the criminal.		[sound:word_B12553.mp3]	 [sound:googletts-055bd290-e70545c6-e16253a6-c87be110-ca027df9.mp3]	B1_goethe_noun
B13560	verb		(sich etwas) aussuchen	to choose something	(sich etwas) aussuchen, sucht aus, suchte aus, hat ausgesucht	Such dir etwas Schönes aus! Ich lade dich ein.	Choose something nice! I invite you.		 [sound:googletts-6fdc1bb2-8d224148-a5be5fba-1b4beace-4838ef09.mp3]	 [sound:googletts-b51b0fbe-78feda9d-4405cad2-62f63d79-92ef9503.mp3]	B1_goethe_verb
B13561	noun	das	Stadion	stadium	das Stadion, Stadien	Ich möchte am Samstag ins Stadion gehen. Da spielt meine Mannschaft.	I want to go to the stadium on Saturday. My team is playing there.		[sound:word_B13843.mp3]	 [sound:googletts-7ef6e33f-2534f5f3-3c327c95-efc3cdbf-82fa9d00.mp3]	B1_goethe_noun
B13562	noun	der	Durchschnitt	average	der Durchschnitt, -e	Der Durchschnitt der Ausgaben liegt bei 150 Euro im Monat.	The average expenditure is 150 euros per month.		[sound:word_B14034.mp3]	 [sound:googletts-d6836bc1-a38ef39e-6b380220-4b4ef315-a7d58d09.mp3]	B1_goethe_noun
B13563	noun	der	Durchschnitt	average	der Durchschnitt, -e	Im Durchschnitt brauchen wir täglich 20 Minuten zur Arbeit.	On average, we need 20 minutes a day to get to work.		[sound:word_B14035.mp3]	 [sound:googletts-24918015-2c8540f1-c1425215-cdb69c5f-737120d3.mp3]	B1_goethe_noun
B13564	noun	der	Durchschnitt	average	der Durchschnitt, -e	Die Studentin gehört zum Durchschnitt.	The student is average.		[sound:word_B14036.mp3]	 [sound:googletts-30684f01-fe8f5de3-a162e4c7-92fc57b0-83fe31db.mp3]	B1_goethe_noun
B13565	noun	das	Klima	climate	das Klima, -s/-te	Alle sagen, dass sich das Klima ändert.	Everyone says that the climate is changing.		[sound:word_B14008.mp3]	 [sound:googletts-05b69308-e615c29c-c2e65812-d0848058-e0fc0c82.mp3]	B1_goethe_noun
B13566	verb		vergrößern	to enlarge	vergrößern, vergrößert, vergrößerte, hat vergrößert	Können Sie das Foto vergrößern?	Can you enlarge the photo?		 [sound:googletts-ca150e51-dc37c80e-df8432c8-65c8558f-d0250573.mp3]	 [sound:googletts-e4cfe05c-80ac6698-665c7b5a-599dd835-3cc95edf.mp3]	B1_goethe_verb
B13567	verb		vergrößern	to enlarge	vergrößern, vergrößert, vergrößerte, hat vergrößert	Wir wollen unser Geschäft vergrößern.	We want to expand our business.		 [sound:googletts-ca150e51-dc37c80e-df8432c8-65c8558f-d0250573.mp3]	 [sound:googletts-5e47fea8-d7f8c6a5-9c154693-4e6a0436-c50fb065.mp3]	B1_goethe_verb
B13568	noun	die	Grafik	graphic	die Grafik, -en	Die Grafik zeigt die Temperaturen im letzten Jahr.	The graph shows the temperatures last year.		[sound:word_B14489.mp3]	 [sound:googletts-859ddfb0-d1279dee-93058a07-ba4b309a-3f3527bc.mp3]	B1_goethe_noun
B13569	noun	die	Versammlung	meeting	die Versammlung, -en	Der Minister hielt bei der Versammlung eine Rede.	The Minister gave a speech at the meeting.		[sound:word_B13410.mp3]	 [sound:googletts-9ce6eb58-e3c3d072-b75c9f75-a330085f-a420f019.mp3]	B1_goethe_noun
B13570	other		wach	awake	wach	Bist du schon lange wach?	Have you been awake long?		 [sound:googletts-15442437-d6654aec-0d7d91d4-6e787521-1f663f2e.mp3]	 [sound:googletts-a21a7d46-dc5e6241-55a464e1-8e691d2f-48b79e84.mp3]	B1_goethe_other
B13571	other		wach	awake	wach	Ich bin gerade wach geworden.	I have just woken up.		 [sound:googletts-15442437-d6654aec-0d7d91d4-6e787521-1f663f2e.mp3]	 [sound:googletts-698fc764-bbb532aa-ab0c25b5-af79db07-b59a703a.mp3]	B1_goethe_other
B13572	verb		telefonieren	to phone	telefonieren, telefoniert, telefonierte, hat telefoniert	Ich muss kurz telefonieren.	I need to make a quick phone call.		 [sound:googletts-6a3ef6f2-94e0abfe-75b064b3-fb5a9509-1b69486f.mp3]	 [sound:googletts-0920552a-7bbf086c-10a2ed08-1c46c300-b8e350c6.mp3]	B1_goethe_verb
B13573	verb		telefonieren	to phone	telefonieren, telefoniert, telefonierte, hat telefoniert	Mein Mann telefoniert gerade. Können Sie später noch einmal anrufen?	My husband is on the phone right now. Can you call back later?		 [sound:googletts-6a3ef6f2-94e0abfe-75b064b3-fb5a9509-1b69486f.mp3]	 [sound:googletts-570dcd94-ee863839-87e609dd-9948df1a-d751e3eb.mp3]	B1_goethe_verb
B13574	noun	das	Grundstück	property, land	das Grundstück, -e	Wir wollen ein Haus bauen und suchen ein günstiges Grundstück.	We want to build a house and are looking for an inexpensive plot of land.		[sound:word_B13158.mp3]	 [sound:googletts-98f4b443-a146478f-fd6278e1-15563214-dab0ea78.mp3]	B1_goethe_noun
B13575	other		jederzeit	at any time	jederzeit	Sie können mich jederzeit anrufen.	You can call me at any time.		 [sound:googletts-90ec4235-f5e62c47-7d04f8dc-84b2a3cc-bac8f4ba.mp3]	 [sound:googletts-2b11d772-c74cd495-60ebd36c-571dce68-b58f5d2a.mp3]	B1_goethe_other
B13576	other		feucht	moist, damp	feucht	Die Wäsche ist noch feucht.	The laundry is still damp.		 [sound:googletts-7ec91ddb-4c4611d1-6b8f7735-e672cb27-99d90f77.mp3]	 [sound:googletts-ed12c23e-17cfc2b5-23a21d07-fb970a53-b2deb453.mp3]	B1_goethe_other
B13577	other		feucht	moist, damp	feucht	Es ist heute feucht draußen.	It&#x27;s damp outside today.		 [sound:googletts-7ec91ddb-4c4611d1-6b8f7735-e672cb27-99d90f77.mp3]	 [sound:googletts-740367e9-6c7cc359-6e7ddb67-4a83da8f-348d313f.mp3]	B1_goethe_other
B13578	noun	die	Nachhilfe	tutoring	die Nachhilfe, -n	Der Schüler braucht Nachhilfe in Mathematik.	The student needs tutoring in math.		[sound:word_B14168.mp3]	 [sound:googletts-a6dbf527-c5afc233-906c9bea-ef944678-cfafe690.mp3]	B1_goethe_noun
B13579	noun	die	Aushilfe	temporary help, assistance	die Aushilfe, -n	Wir suchen eine freundliche Aushilfe für unser Geschäft.	We are looking for a friendly assistant for our store.		[sound:word_B14310.mp3]	 [sound:googletts-9df548a7-ceeb110c-90057157-1e9ef744-ab3b9d8b.mp3]	B1_goethe_noun
B13580	other		furchtbar	terrible	furchtbar	Dennis hat furchtbare Schmerzen.	Dennis is in terrible pain.		 [sound:googletts-c22b1aee-67031a04-a3388d12-632dafd5-f8d810ff.mp3]	 [sound:googletts-c42a9c67-2101b690-3b7aeaf4-749cc67b-45ae6d0d.mp3]	B1_goethe_other
B13581	other		furchtbar	terrible	furchtbar	Das war mir furchtbar unangenehm.	That was terribly unpleasant for me.		 [sound:googletts-c22b1aee-67031a04-a3388d12-632dafd5-f8d810ff.mp3]	 [sound:googletts-492267e0-1aba1137-ceab246e-6e48665b-2ce4bee7.mp3]	B1_goethe_other
B13582	noun	der	Architekt, Architektin	architect	der Architekt, -en <br>die Architektin, -nen	Dieses Haus hat eine berühmte Architektin gebaut.	This house was built by a famous architect.		[sound:word_B13920.mp3]	 [sound:googletts-e9cbaed9-78ff8cb4-b0443edb-5f4f3292-edc32971.mp3]	B1_goethe_noun
B13583	noun	das	Regal	shelf	das Regal, -e	Das Buch steht im Regal oben rechts.	The book is on the top right-hand shelf.		[sound:word_B13741.mp3]	 [sound:googletts-20f5c27f-f46aef99-31f678b0-e7e0d687-88135804.mp3]	B1_goethe_noun
B13584	noun	der	Rucksack	backpack	der Rucksack, ¨-e	Ich brauche nicht viel. Ich nehme nur meinen Rucksack mit.	I don&#x27;t need much. I just take my rucksack with me.		[sound:word_B13335.mp3]	 [sound:googletts-d5e7e6b3-73e2b0e0-6f29ce24-52c18268-7635410b.mp3]	B1_goethe_noun
B13585	other		vorder-	front	vorder-	In den vorderen Reihen sind noch Plätze frei.	There are still seats available in the front rows.		 [sound:googletts-64e258c0-53ba6b4d-0b36a4ec-a86edce6-2622a3a4.mp3]	 [sound:googletts-ec35d558-886ad549-5ae95014-1512c676-b18c6483.mp3]	B1_goethe_other
B13586	noun	die	Geldbörse	purse, wallet	die Geldbörse, -n (A) <br>→ Brieftasche; D, CH: Portemonnaie/Portmonee	Ich habe nur Kleingeld in meiner Geldbörse.	I only have small change in my wallet.		[sound:word_B14215.mp3]	 [sound:googletts-34a0c9c1-1ad16ed3-e1c8142f-e9f2ee6d-71652af0.mp3]	B1_goethe_noun
B13587	noun	der	Teller	plate	der Teller, -	Stell bitte schon mal die Teller auf den Tisch!	Please put the plates on the table!		[sound:word_B12747.mp3]	 [sound:googletts-7722582a-5897473d-f5f0ef3a-c4ce7bb7-d803778f.mp3]	B1_goethe_noun
B13588	noun	der	Teller	plate	der Teller, -	Willst du noch einen Teller Suppe?	Would you like another bowl of soup?		[sound:word_B12748.mp3]	 [sound:googletts-9d017b20-08c8dc5b-56541d51-5e60c25e-82b746ad.mp3]	B1_goethe_noun
B13589	verb		unterrichten	to teach	unterrichten, unterrichtet, unterrichtete, hat unterrichtet	Meine Frau unterrichtet Spanisch.	My wife teaches Spanish.		 [sound:googletts-3dbb752e-a52d6e84-990e7776-133a9ef6-e3b49d94.mp3]	 [sound:googletts-4e9aaece-16dbca85-b443f1fb-5a6f635b-1694b82f.mp3]	B1_goethe_verb
B13590	noun	das	Datum	date	das Datum, die Daten	Welches Datum haben wir heute?	What is today&#x27;s date?		[sound:word_B13242.mp3]	 [sound:googletts-1afa5700-512f06d5-bdb5c130-179e7595-748c1a5c.mp3]	B1_goethe_noun
B13591	noun	das	Datum	date	das Datum, die Daten	Bitte Datum und Unterschrift nicht vergessen.	Please do not forget date and signature.		[sound:word_B13243.mp3]	 [sound:googletts-eae935e9-ac3e2245-65eaf9fc-02894c60-1c3f3c48.mp3]	B1_goethe_noun
B13592	noun	das	Datum	date	das Datum, die Daten	Ich brauche noch ein paar Daten von Ihnen.	I need a few more details from you.		[sound:word_B13244.mp3]	 [sound:googletts-4c13fb22-1744c90a-83ce2d3e-bb3e2c2d-3122e070.mp3]	B1_goethe_noun
B13593	noun	der	Kellner, Kellnerin	waiter, waitress	der Kellner, - <br>die Kellnerin, -nen <br>→ D, A: Ober; CH: Serviceangestellter	Ich bin Kellnerin von Beruf.	I am a waitress by profession.		[sound:word_B13259.mp3]	 [sound:googletts-c91ac7eb-8e94994f-0f1cf6bc-a67f4575-979d2005.mp3]	B1_goethe_noun
B13594	noun	die	Kiste	box, crate	die Kiste, -n (A, D) <br>→ D: Kasten	Ich habe zwei Kisten Bier gekauft.	I bought two crates of beer.		[sound:word_B12291.mp3]	 [sound:googletts-7ed5f993-f4533184-b67c00d1-179a5994-a7a2593a.mp3]	B1_goethe_noun
B13595	other		fröhlich	cheerful, happy	fröhlich	Die Musik klingt fröhlich.	The music sounds cheerful.		 [sound:googletts-c64c9308-184b3409-cc1f0aa7-4ab482aa-892ed424.mp3]	 [sound:googletts-46580c21-e6bc3a51-f3c8399b-a459a29f-813efcef.mp3]	B1_goethe_other
B13596	other		fröhlich	cheerful, happy	fröhlich	Sie ist ein fröhlicher Mensch.	She is a cheerful person.		 [sound:googletts-c64c9308-184b3409-cc1f0aa7-4ab482aa-892ed424.mp3]	 [sound:googletts-271e42fd-54fcb27f-52a79b6c-105204bf-1a0f8186.mp3]	B1_goethe_other
B13597	other		heimlich	secret(ly)	heimlich	Gestern habe ich gehört, dass mein Sohn heimlich raucht.	Yesterday I heard that my son smokes in secret.		 [sound:googletts-c27440bc-de57f579-64759b6e-9c1b07fb-dcd97764.mp3]	 [sound:googletts-d9bd8ef6-2cea30ad-54d702a2-55d65067-05d60a35.mp3]	B1_goethe_other
B13598	noun	der	Pilz	mushroom	der Pilz, -e <br>→ A: Schwammerl	Haben Sie frische Pilze?	Do you have fresh mushrooms?		[sound:word_B14176.mp3]	 [sound:googletts-2f634a63-9d252e8e-6d68645a-f395141b-56d3672d.mp3]	B1_goethe_noun
B13599	noun	der	Supermarkt	supermarket	der Supermarkt, ¨-e	Donnerstags gehe ich immer in den Supermarkt.	I always go to the supermarket on Thursdays.		[sound:word_B13379.mp3]	 [sound:googletts-a2405938-de81ce7d-c60299ac-551b12a7-5bb3c220.mp3]	B1_goethe_noun
B13600	noun	der	Flohmarkt	flea market	der Flohmarkt, ¨-e	Diesen Hut habe ich am Flohmarkt gekauft.	I bought this hat at a flea market.		[sound:word_B14270.mp3]	 [sound:googletts-70c6b6eb-cdbad3d6-83972962-9b8e4ed8-02937947.mp3]	B1_goethe_noun
B13601	noun	der	Ausgang	exit	der Ausgang, ¨-e	Wo ist der Ausgang bitte?	Where is the exit, please?		[sound:word_B12921.mp3]	 [sound:googletts-08fff876-a12fb20c-24eca3ba-4b805ee3-6c2c553e.mp3]	B1_goethe_noun
B13602	noun	der	Notausgang	emergency exit	der Notausgang, ¨-e	Der Notausgang ist gleich hier bei der Treppe.	The emergency exit is right here by the stairs.		[sound:word_B14393.mp3]	 [sound:googletts-673effac-4e0ea59a-8b7ed6f8-b4afc72c-9fe329a2.mp3]	B1_goethe_noun
